country,survey_wave,sector,size,indicator,Multiple technologies,Single technology,Share of firms using generative AI tools,Climate change targets for own GHG emissions,No impact at all,A minor impact,A major impact,An opportunity,No Impact,A risk,Plan to invest,Already invested,Proportion of investment directed towards measures to improve energy efficiency,Share of firms investing in measures to improve energy efficiency,Sustainable transport options,Waste minimization and recycling,Onsite/offsite renewable energy generation,Investing in energy efficiency,"Investing in new, less polluting, business areas and technologies"
FR,2023,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.33,0.4,0.26,,,,,,,,,
FR,2024,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.2,0.43,0.36,,,,,,,,,
FR,2023,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.31,0.33,0.36,,,,,,,,,
FR,2018,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2024,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.22,0.43,0.35,,,,,,,,,
FR,2025,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.37,0.2,0.43,,,,,,,,,
FR,2021,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2018,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2022,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2021,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2023,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.36,0.3,0.34,,,,,,,,,
FR,2024,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.25,0.42,0.33,,,,,,,,,
FR,2019,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2022,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2021,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2020,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2022,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2023,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.31,0.33,0.36,,,,,,,,,
FR,2020,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2023,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.32,0.34,0.34,,,,,,,,,
FR,2025,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.23,0.37,0.41,,,,,,,,,
FR,2018,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2019,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2022,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2025,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.32,0.25,0.43,,,,,,,,,
FR,2022,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2019,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
FR,2022,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2025,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.23,0.48,0.29,,,,,,,,,
HR,2022,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2018,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2021,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2020,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2020,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2021,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2020,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2022,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2019,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2022,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2022,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2019,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2019,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2023,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.27,0.47,0.26,,,,,,,,,
HR,2025,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.19,0.65,0.17,,,,,,,,,
HR,2023,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.25,0.53,0.22,,,,,,,,,
HR,2020,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2023,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.11,0.69,0.21,,,,,,,,,
HR,2018,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2023,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.31,0.44,0.25,,,,,,,,,
HR,2021,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2024,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.21,0.57,0.22,,,,,,,,,
HR,2024,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.38,0.44,0.18,,,,,,,,,
HR,2025,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.18,0.5,0.31,,,,,,,,,
HR,2019,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2021,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2024,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.14,0.48,0.38,,,,,,,,,
HR,2023,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.16,0.69,0.15,,,,,,,,,
HR,2019,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2020,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2023,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.38,0.39,0.23,,,,,,,,,
HR,2021,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2025,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.24,0.57,0.19,,,,,,,,,
HR,2019,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2024,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.41,0.46,0.13,,,,,,,,,
HR,2024,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.21,0.47,0.33,,,,,,,,,
HR,2021,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2018,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2020,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2018,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2018,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2020,Manufacturing (NACE C),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2022,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2025,Construction (NACE F),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.1,0.48,0.42,,,,,,,,,
HR,2022,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2025,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.16,0.65,0.19,,,,,,,,,
HR,2024,Services (NACE G/I),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.29,0.59,0.13,,,,,,,,,
HR,2025,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.19,0.57,0.24,,,,,,,,,
HR,2022,Other (NACE D/E/H/J),ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2018,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2021,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2018,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2019,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
HR,2023,ALL,SME,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.23,0.59,0.19,,,,,,,,,
HR,2024,ALL,ALL,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,0.29,0.51,0.2,,,,,,,,,
HU,2021,ALL,Large,Impact of climate change - Risks associated with the transition to a net zero economy over the next five years,,,,,,,,,,,,,,,,,,,
